concessionaria;ano_do_pnv_snv;uf;tipo_de_pista;sentido;direcao;situacao;data_da_inativacao;km_m_inicio;latitude_inicio;longitude_inicio;km_m_final;latitude_final;longitude_final;br
LITORAL PIONEIRO;2019;PR;Principal;Crescente;Norte;Ativo;;298.311;-23.56451;-49.8931;303.0;-23.53065;-49.91602;092
LITORAL PIONEIRO;2019;PR;Principal;Crescente;Norte;Ativo;;303.28;-23.52806;-49.91582;306.74;-23.50274;-49.93065;092
LITORAL PIONEIRO;2019;PR;Principal;Crescente;Norte;Ativo;;312.05;-23.47566;-49.96194;312.23;-23.47562;-49.96372;092
LITORAL PIONEIRO;2019;PR;Principal;Crescente;Norte;Ativo;;312.231;-23.47562;-49.96372;312.751;-23.47386;-49.9683;092
LITORAL PIONEIRO;2019;PR;Principal;Crescente;Norte;Ativo;;313.3;-23.47106;-49.97272;313.5;-23.47003;-49.97433;092
LITORAL PIONEIRO;2019;PR;Principal;Crescente;Norte;Ativo;;313.501;-23.47003;-49.97434;313.571;-23.46963;-49.97497;092
LITORAL PIONEIRO;2019;PR;Principal;Crescente;Norte;Ativo;;314.16;-23.46664;-49.97969;315.0;-23.46232;-49.98652;092
LITORAL PIONEIRO;2019;PR;Principal;Crescente;Norte;Ativo;;315.001;-23.46232;-49.98652;315.471;-23.46057;-49.99067;092
LITORAL PIONEIRO;2019;PR;Principal;Crescente;Norte;Ativo;;315.83;-23.45935;-49.99393;316.15;-23.45828;-49.9968;092
LITORAL PIONEIRO;2019;PR;Principal;Crescente;Norte;Ativo;;316.151;-23.45827;-49.9968;316.551;-23.45619;-49.99988;092
LITORAL PIONEIRO;2019;PR;Principal;Crescente;Norte;Ativo;;316.81;-23.45422;-50.0014;317.07;-23.45224;-50.00286;092
LITORAL PIONEIRO;2019;PR;Principal;Crescente;Norte;Ativo;;317.071;-23.45223;-50.00286;317.091;-23.45213;-50.00294;092
LITORAL PIONEIRO;2019;PR;Principal;Crescente;Norte;Ativo;;317.42;-23.44963;-50.00478;317.67;-23.44776;-50.00617;092
LITORAL PIONEIRO;2019;PR;Principal;Crescente;Norte;Ativo;;317.671;-23.44775;-50.00617;318.291;-23.44315;-50.00957;092
LITORAL PIONEIRO;2019;PR;Principal;Crescente;Norte;Ativo;;321.65;-23.41805;-50.02809;321.74;-23.41739;-50.02858;092
LITORAL PIONEIRO;2019;PR;Principal;Crescente;Norte;Ativo;;321.76;-23.41726;-50.02868;321.78;-23.41708;-50.02881;092
LITORAL PIONEIRO;2019;PR;Principal;Crescente;Norte;Ativo;;321.8;-23.41692;-50.02893;321.83;-23.41675;-50.02906;092
LITORAL PIONEIRO;2019;PR;Principal;Crescente;Norte;Ativo;;321.87;-23.4164;-50.02931;321.91;-23.41614;-50.02952;092
LITORAL PIONEIRO;2019;PR;Principal;Crescente;Norte;Ativo;;307.41;-23.49705;-49.92936;308.25;-23.49141;-49.93219;092
LITORAL PIONEIRO;2019;PR;Principal;Crescente;Norte;Ativo;;321.98;-23.41564;-50.02995;321.991;-23.41556;-50.03003;092
LITORAL PIONEIRO;2019;PR;Principal;Crescente;Norte;Ativo;;322.13;-23.4147;-50.03091;322.151;-23.41454;-50.03108;092
LITORAL PIONEIRO;2019;PR;Principal;Crescente;Norte;Ativo;;322.34;-23.41331;-50.03237;322.36;-23.41322;-50.03246;092
LITORAL PIONEIRO;2019;PR;Principal;Crescente;Norte;Ativo;;322.361;-23.41321;-50.03247;322.53;-23.4121;-50.03363;092
LITORAL PIONEIRO;2019;PR;Principal;Crescente;Norte;Ativo;;322.531;-23.4121;-50.03363;322.6;-23.41165;-50.03405;092
LITORAL PIONEIRO;2019;PR;Principal;Crescente;Norte;Ativo;;322.601;-23.41165;-50.03405;322.711;-23.41081;-50.03467;092
LITORAL PIONEIRO;2019;PR;Principal;Crescente;Norte;Ativo;;322.951;-23.40882;-50.03571;323.17;-23.40701;-50.03664;092
LITORAL PIONEIRO;2019;PR;Principal;Crescente;Norte;Ativo;;323.171;-23.407;-50.03664;323.751;-23.4019;-50.03719;092
LITORAL PIONEIRO;2019;PR;Principal;Crescente;Norte;Ativo;;322.93;-23.40893;-50.03565;322.95;-23.40883;-50.0357;092
LITORAL PIONEIRO;2019;PR;Principal;Crescente;Norte;Ativo;;324.02;-23.39983;-50.03858;324.041;-23.39973;-50.03864;092
LITORAL PIONEIRO;2019;PR;Principal;Crescente;Norte;Ativo;;324.19;-23.39859;-50.03941;324.31;-23.39766;-50.03999;092
LITORAL PIONEIRO;2019;PR;Principal;Crescente;Norte;Ativo;;324.311;-23.39766;-50.03999;324.81;-23.39335;-50.04173;092
LITORAL PIONEIRO;2019;PR;Principal;Crescente;Norte;Ativo;;324.811;-23.39335;-50.04173;325.43;-23.38803;-50.0438;092
LITORAL PIONEIRO;2019;PR;Principal;Decrescente;Sul;Ativo;;325.43;-23.38803;-50.0438;324.81;-23.39335;-50.04173;092
LITORAL PIONEIRO;2019;PR;Principal;Decrescente;Sul;Ativo;;324.32;-23.39766;-50.03999;324.191;-23.39859;-50.03941;092
LITORAL PIONEIRO;2019;PR;Principal;Decrescente;Sul;Ativo;;324.19;-23.39859;-50.03941;324.04;-23.39973;-50.03865;092
LITORAL PIONEIRO;2019;PR;Principal;Decrescente;Sul;Ativo;;322.96;-23.40883;-50.0357;322.93;-23.40893;-50.03565;092
LITORAL PIONEIRO;2019;PR;Principal;Decrescente;Sul;Ativo;;323.75;-23.4019;-50.03719;323.17;-23.407;-50.03664;092
LITORAL PIONEIRO;2019;PR;Principal;Decrescente;Sul;Ativo;;324.03;-23.39983;-50.03858;323.751;-23.4019;-50.03719;092
LITORAL PIONEIRO;2019;PR;Principal;Decrescente;Sul;Ativo;;322.71;-23.41081;-50.03467;322.611;-23.41165;-50.03405;092
LITORAL PIONEIRO;2019;PR;Principal;Decrescente;Sul;Ativo;;322.94;-23.40893;-50.03565;322.711;-23.4108;-50.03467;092
LITORAL PIONEIRO;2019;PR;Principal;Decrescente;Sul;Ativo;;322.61;-23.41165;-50.03405;322.53;-23.4121;-50.03363;092
LITORAL PIONEIRO;2019;PR;Principal;Decrescente;Sul;Ativo;;322.37;-23.41322;-50.03246;322.351;-23.41331;-50.03237;092
LITORAL PIONEIRO;2019;PR;Principal;Decrescente;Sul;Ativo;;322.15;-23.41454;-50.03108;322.121;-23.4147;-50.03091;092
LITORAL PIONEIRO;2019;PR;Principal;Decrescente;Sul;Ativo;;322.35;-23.41331;-50.03237;322.151;-23.41453;-50.03109;092
LITORAL PIONEIRO;2019;PR;Principal;Decrescente;Sul;Ativo;;322.12;-23.4147;-50.03091;321.991;-23.41556;-50.03003;092
LITORAL PIONEIRO;2019;PR;Principal;Decrescente;Sul;Ativo;;308.25;-23.49141;-49.93219;307.41;-23.49705;-49.92936;092
LITORAL PIONEIRO;2019;PR;Principal;Decrescente;Sul;Ativo;;321.91;-23.41614;-50.02952;321.87;-23.4164;-50.02931;092
LITORAL PIONEIRO;2019;PR;Principal;Decrescente;Sul;Ativo;;321.99;-23.41564;-50.02995;321.97;-23.41572;-50.02988;092
LITORAL PIONEIRO;2019;PR;Principal;Decrescente;Sul;Ativo;;318.29;-23.44315;-50.00957;317.68;-23.44775;-50.00617;092
LITORAL PIONEIRO;2019;PR;Principal;Decrescente;Sul;Ativo;;318.66;-23.4404;-50.0116;318.291;-23.44315;-50.00958;092
LITORAL PIONEIRO;2019;PR;Principal;Decrescente;Sul;Ativo;;317.09;-23.45213;-50.00294;317.08;-23.45223;-50.00286;092
LITORAL PIONEIRO;2019;PR;Principal;Decrescente;Sul;Ativo;;317.43;-23.44963;-50.00478;317.091;-23.45213;-50.00294;092
LITORAL PIONEIRO;2019;PR;Principal;Decrescente;Sul;Ativo;;316.55;-23.45619;-49.99988;316.15;-23.45827;-49.9968;092
LITORAL PIONEIRO;2019;PR;Principal;Decrescente;Sul;Ativo;;316.82;-23.45423;-50.0014;316.551;-23.45619;-49.99989;092
LITORAL PIONEIRO;2019;PR;Principal;Decrescente;Sul;Ativo;;315.47;-23.46057;-49.99067;315.0;-23.46232;-49.98652;092
LITORAL PIONEIRO;2019;PR;Principal;Decrescente;Sul;Ativo;;315.7;-23.45979;-49.99275;315.471;-23.46057;-49.99067;092
LITORAL PIONEIRO;2019;PR;Principal;Decrescente;Sul;Ativo;;313.57;-23.46963;-49.97497;313.5;-23.47003;-49.97434;092
LITORAL PIONEIRO;2019;PR;Principal;Decrescente;Sul;Ativo;;313.77;-23.46863;-49.97655;313.571;-23.46962;-49.97498;092
LITORAL PIONEIRO;2019;PR;Principal;Decrescente;Sul;Ativo;;312.75;-23.47386;-49.9683;312.23;-23.47562;-49.96372;092
LITORAL PIONEIRO;2019;PR;Principal;Decrescente;Sul;Ativo;;312.99;-23.4726;-49.97029;312.751;-23.47386;-49.9683;092
LITORAL PIONEIRO;2019;PR;Principal;Decrescente;Sul;Ativo;;306.74;-23.50274;-49.93065;303.28;-23.52806;-49.91582;092
LITORAL PIONEIRO;2019;PR;Principal;Decrescente;Sul;Ativo;;303.0;-23.53065;-49.91602;298.31;-23.56451;-49.8931;092
LITORAL PIONEIRO;2019;PR;Principal;Decrescente;Sul;Ativo;;297.5;-23.5682;-49.88628;297.42;-23.56858;-49.88556;092
LITORAL PIONEIRO;2019;PR;Principal;Decrescente;Sul;Ativo;;297.82;-23.56672;-49.88901;297.501;-23.56819;-49.88628;092
LITORAL PIONEIRO;2019;PR;Principal;Decrescente;Sul;Ativo;;296.83;-23.57129;-49.88059;296.54;-23.5726;-49.87819;092
LITORAL PIONEIRO;2019;PR;Principal;Decrescente;Sul;Ativo;;297.0;-23.57049;-49.88205;296.831;-23.57129;-49.88059;092
LITORAL PIONEIRO;2019;PR;Principal;Decrescente;Sul;Ativo;;296.2;-23.57421;-49.8752;295.23;-23.58081;-49.86988;092
LITORAL PIONEIRO;2019;PR;Principal;Decrescente;Sul;Ativo;;294.7;-23.58539;-49.86834;294.43;-23.58779;-49.86753;092
LITORAL PIONEIRO;2019;PR;Principal;Decrescente;Sul;Ativo;;294.19;-23.58994;-49.8668;293.99;-23.59155;-49.86626;092
LITORAL PIONEIRO;2019;PR;Principal;Decrescente;Sul;Ativo;;293.79;-23.59339;-49.86563;293.27;-23.59774;-49.86416;092
LITORAL PIONEIRO;2019;PR;Principal;Decrescente;Sul;Ativo;;291.89;-23.60972;-49.8601;291.36;-23.61266;-49.8563;092
LITORAL PIONEIRO;2019;PR;Principal;Decrescente;Sul;Ativo;;292.19;-23.60709;-49.86101;291.9;-23.60959;-49.86015;092
LITORAL PIONEIRO;2019;PR;Principal;Decrescente;Sul;Ativo;;290.83;-23.61325;-49.85131;290.4;-23.61546;-49.8479;092
LITORAL PIONEIRO;2019;PR;Principal;Decrescente;Sul;Ativo;;291.09;-23.61296;-49.8537;290.85;-23.61323;-49.85142;092
LITORAL PIONEIRO;2019;PR;Principal;Decrescente;Sul;Ativo;;289.48;-23.62268;-49.84331;287.48;-23.63871;-49.83622;092
LITORAL PIONEIRO;2019;PR;Principal;Decrescente;Sul;Ativo;;289.76;-23.62048;-49.8447;289.481;-23.62268;-49.84331;092
LITORAL PIONEIRO;2019;PR;Principal;Decrescente;Sul;Ativo;;287.17;-23.64119;-49.83701;287.11;-23.64156;-49.83754;092
LITORAL PIONEIRO;2019;PR;Principal;Decrescente;Sul;Ativo;;286.35;-23.64563;-49.84345;285.46;-23.65237;-49.84772;092
LITORAL PIONEIRO;2019;PR;Principal;Decrescente;Sul;Ativo;;286.65;-23.64401;-49.84108;286.35;-23.64563;-49.84345;092
LITORAL PIONEIRO;2019;PR;Principal;Decrescente;Sul;Ativo;;281.22;-23.67972;-49.82698;280.63;-23.68433;-49.82437;092
LITORAL PIONEIRO;2019;PR;Principal;Decrescente;Sul;Ativo;;280.38;-23.68587;-49.82259;279.99;-23.68829;-49.81979;092
LITORAL PIONEIRO;2019;PR;Principal;Decrescente;Sul;Ativo;;279.95;-23.68853;-49.81952;279.48;-23.6914;-49.8162;092
LITORAL PIONEIRO;2019;PR;Principal;Decrescente;Sul;Ativo;;279.46;-23.69157;-49.816;279.35;-23.69224;-49.81523;092
LITORAL PIONEIRO;2019;PR;Principal;Decrescente;Sul;Ativo;;279.27;-23.69271;-49.81469;278.64;-23.69664;-49.81015;092
LITORAL PIONEIRO;2019;PR;Principal;Decrescente;Sul;Ativo;;275.91;-23.70962;-49.79056;274.69;-23.72022;-49.7892;092
LITORAL PIONEIRO;2019;PR;Principal;Decrescente;Sul;Ativo;;278.54;-23.69721;-49.80949;275.911;-23.70962;-49.79056;092
LITORAL PIONEIRO;2019;PR;Principal;Decrescente;Sul;Ativo;;274.02;-23.72587;-49.78674;271.901;-23.74087;-49.78073;092
LITORAL PIONEIRO;2019;PR;Principal;Decrescente;Sul;Ativo;;271.9;-23.74088;-49.78073;271.62;-23.74334;-49.78148;092
LITORAL PIONEIRO;2019;PR;Principal;Decrescente;Sul;Ativo;;271.24;-23.74658;-49.78246;270.22;-23.75406;-49.78061;092
LITORAL PIONEIRO;2019;PR;Principal;Decrescente;Sul;Ativo;;269.8;-23.75781;-49.78352;268.5;-23.76517;-49.79272;092
LITORAL PIONEIRO;2019;PR;Principal;Decrescente;Sul;Ativo;;259.96;-23.83148;-49.79053;258.011;-23.84833;-49.78926;092
LITORAL PIONEIRO;2019;PR;Principal;Decrescente;Sul;Ativo;;260.16;-23.82967;-49.7901;259.961;-23.83148;-49.79053;092
LITORAL PIONEIRO;2019;PR;Principal;Decrescente;Sul;Ativo;;267.72;-23.76951;-49.79824;267.32;-23.77251;-49.80035;092
LITORAL PIONEIRO;2019;PR;Principal;Decrescente;Sul;Ativo;;267.9;-23.76851;-49.79696;267.8;-23.7695;-49.79823;092
LITORAL PIONEIRO;2019;PR;Principal;Decrescente;Sul;Ativo;;266.44;-23.78019;-49.80298;265.25;-23.78878;-49.79773;092
LITORAL PIONEIRO;2019;PR;Principal;Decrescente;Sul;Ativo;;266.76;-23.77737;-49.80201;266.441;-23.78018;-49.80298;092
LITORAL PIONEIRO;2019;PR;Principal;Decrescente;Sul;Ativo;;264.57;-23.79331;-49.79323;264.2;-23.79622;-49.79154;092
LITORAL PIONEIRO;2019;PR;Principal;Decrescente;Sul;Ativo;;264.82;-23.79164;-49.79484;264.571;-23.79331;-49.79323;092
LITORAL PIONEIRO;2019;PR;Principal;Decrescente;Sul;Ativo;;263.33;-23.80337;-49.78785;263.2;-23.8044;-49.78732;092
LITORAL PIONEIRO;2019;PR;Principal;Decrescente;Sul;Ativo;;263.61;-23.80108;-49.78903;263.331;-23.80337;-49.78785;092
LITORAL PIONEIRO;2019;PR;Principal;Decrescente;Sul;Ativo;;262.35;-23.81135;-49.78376;260.39;-23.82769;-49.78959;092
LITORAL PIONEIRO;2019;PR;Principal;Decrescente;Sul;Ativo;;262.62;-23.80918;-49.78485;262.351;-23.81134;-49.78376;092
LITORAL PIONEIRO;2019;PR;Principal;Decrescente;Sul;Ativo;;258.01;-23.84834;-49.78926;254.861;-23.86843;-49.80469;092
LITORAL PIONEIRO;2019;PR;Principal;Decrescente;Sul;Ativo;;254.86;-23.86844;-49.80469;252.98;-23.88048;-49.81288;092
LITORAL PIONEIRO;2019;PR;Principal;Decrescente;Sul;Ativo;;252.58;-23.88327;-49.81465;252.211;-23.88358;-49.81802;092
LITORAL PIONEIRO;2019;PR;Principal;Decrescente;Sul;Ativo;;252.21;-23.88363;-49.81803;252.02;-23.88449;-49.81964;092
LITORAL PIONEIRO;2019;PR;Principal;Decrescente;Sul;Ativo;;251.88;-23.88539;-49.82022;251.83;-23.88581;-49.82044;092
LITORAL PIONEIRO;2019;PR;Principal;Decrescente;Sul;Ativo;;250.55;-23.89507;-49.82237;250.27;-23.89688;-49.82074;092
LITORAL PIONEIRO;2019;PR;Principal;Decrescente;Sul;Ativo;;249.78;-23.90141;-49.82053;247.581;-23.91858;-49.81109;092
LITORAL PIONEIRO;2019;PR;Principal;Decrescente;Sul;Ativo;;250.02;-23.89924;-49.82066;249.78;-23.9014;-49.82053;092
LITORAL PIONEIRO;2019;PR;Principal;Decrescente;Sul;Ativo;;246.1;-23.9315;-49.8135;246.061;-23.93187;-49.81364;092
LITORAL PIONEIRO;2019;PR;Principal;Decrescente;Sul;Ativo;;247.58;-23.91858;-49.81109;247.0;-23.92352;-49.81278;092
LITORAL PIONEIRO;2019;PR;Principal;Decrescente;Sul;Ativo;;245.8;-23.93408;-49.81447;243.87;-23.95084;-49.81276;092
LITORAL PIONEIRO;2019;PR;Principal;Decrescente;Sul;Ativo;;246.06;-23.93188;-49.81364;245.801;-23.93407;-49.81447;092
LITORAL PIONEIRO;2019;PR;Principal;Decrescente;Sul;Ativo;;243.23;-23.95662;-49.81328;242.15;-23.96601;-49.81112;092
LITORAL PIONEIRO;2019;PR;Principal;Decrescente;Sul;Ativo;;243.39;-23.95517;-49.81315;243.231;-23.95661;-49.81328;092
LITORAL PIONEIRO;2019;PR;Principal;Decrescente;Sul;Ativo;;241.2;-23.97422;-49.80831;240.61;-23.97929;-49.80922;092
LITORAL PIONEIRO;2019;PR;Principal;Decrescente;Sul;Ativo;;241.33;-23.97306;-49.8087;241.201;-23.97422;-49.80831;092
LITORAL PIONEIRO;2019;PR;Principal;Decrescente;Sul;Ativo;;240.37;-23.98105;-49.81062;239.96;-23.984;-49.81297;092
LITORAL PIONEIRO;2019;PR;Principal;Decrescente;Sul;Ativo;;236.95;-24.00399;-49.82962;236.021;-24.01159;-49.82698;092
LITORAL PIONEIRO;2019;PR;Principal;Decrescente;Sul;Ativo;;237.16;-24.00221;-49.82892;236.95;-24.00399;-49.82962;092
LITORAL PIONEIRO;2019;PR;Principal;Decrescente;Sul;Ativo;;238.85;-23.99147;-49.81997;238.81;-23.99317;-49.82004;092
LITORAL PIONEIRO;2019;PR;Principal;Decrescente;Sul;Ativo;;239.79;-23.98529;-49.81398;239.72;-23.9858;-49.81439;092
LITORAL PIONEIRO;2019;PR;Principal;Decrescente;Sul;Ativo;;237.68;-23.99772;-49.82719;237.44;-23.99981;-49.828;092
LITORAL PIONEIRO;2019;PR;Principal;Decrescente;Sul;Ativo;;238.04;-23.99463;-49.82599;237.681;-23.99772;-49.82718;092
LITORAL PIONEIRO;2019;PR;Principal;Decrescente;Sul;Ativo;;236.02;-24.0116;-49.82698;235.82;-24.0133;-49.82641;092
LITORAL PIONEIRO;2019;PR;Principal;Decrescente;Sul;Ativo;;235.47;-24.01632;-49.82545;234.111;-24.02696;-49.83059;092
LITORAL PIONEIRO;2019;PR;Principal;Decrescente;Sul;Ativo;;235.56;-24.01552;-49.82571;235.53;-24.0158;-49.82562;092
LITORAL PIONEIRO;2019;PR;Principal;Decrescente;Sul;Ativo;;233.22;-24.03246;-49.83694;230.98;-24.04978;-49.8297;092
LITORAL PIONEIRO;2019;PR;Principal;Decrescente;Sul;Ativo;;234.11;-24.02697;-49.83059;233.221;-24.03245;-49.83694;092
LITORAL PIONEIRO;2019;PR;Principal;Decrescente;Sul;Ativo;;230.46;-24.05424;-49.83102;230.25;-24.05616;-49.83131;092
LITORAL PIONEIRO;2019;PR;Principal;Decrescente;Sul;Ativo;;230.73;-24.05197;-49.83032;230.461;-24.05424;-49.83102;092
LITORAL PIONEIRO;2019;PR;Principal;Decrescente;Sul;Ativo;;229.61;-24.06201;-49.83109;227.86;-24.07595;-49.83786;092
LITORAL PIONEIRO;2019;PR;Principal;Decrescente;Sul;Ativo;;229.9;-24.05936;-49.83111;229.611;-24.062;-49.83109;092
LITORAL PIONEIRO;2019;PR;Principal;Decrescente;Sul;Ativo;;227.52;-24.07721;-49.84082;225.51;-24.09367;-49.84663;092
LITORAL PIONEIRO;2019;PR;Principal;Decrescente;Sul;Ativo;;227.72;-24.07645;-49.83905;227.521;-24.07721;-49.84082;092
LITORAL PIONEIRO;2019;PR;Principal;Decrescente;Sul;Ativo;;225.32;-24.09508;-49.84763;225.311;-24.09516;-49.84768;092
LITORAL PIONEIRO;2019;PR;Principal;Decrescente;Sul;Ativo;;225.12;-24.09653;-49.84872;223.18;-24.11305;-49.85044;092
LITORAL PIONEIRO;2019;PR;Principal;Decrescente;Sul;Ativo;;225.31;-24.09516;-49.84768;225.121;-24.09653;-49.84872;092
LITORAL PIONEIRO;2019;PR;Principal;Decrescente;Sul;Ativo;;222.77;-24.11642;-49.849;222.36;-24.11823;-49.8456;092
LITORAL PIONEIRO;2019;PR;Principal;Decrescente;Sul;Ativo;;222.11;-24.11932;-49.84342;221.1;-24.12582;-49.83723;092
LITORAL PIONEIRO;2019;PR;Principal;Decrescente;Sul;Ativo;;220.47;-24.13156;-49.83657;216.291;-24.1588;-49.81088;092
LITORAL PIONEIRO;2019;PR;Principal;Decrescente;Sul;Ativo;;220.75;-24.12899;-49.83687;220.47;-24.13156;-49.83657;092
LITORAL PIONEIRO;2019;PR;Principal;Decrescente;Sul;Ativo;;216.29;-24.1588;-49.81088;215.38;-24.16496;-49.805;092
LITORAL PIONEIRO;2019;PR;Principal;Decrescente;Sul;Ativo;;215.26;-24.16577;-49.80419;214.46;-24.17044;-49.79836;092
LITORAL PIONEIRO;2019;PR;Principal;Decrescente;Sul;Ativo;;213.98;-24.17349;-49.79497;213.97;-24.17359;-49.79486;092
LITORAL PIONEIRO;2019;PR;Principal;Decrescente;Sul;Ativo;;213.74;-24.17497;-49.79318;209.692;-24.20741;-49.78395;092
LITORAL PIONEIRO;2019;PR;Principal;Decrescente;Sul;Ativo;;209.35;-24.20905;-49.78108;208.86;-24.21186;-49.77743;092
LITORAL PIONEIRO;2019;PR;Principal;Decrescente;Sul;Ativo;;209.43;-24.20867;-49.78175;209.351;-24.20905;-49.78108;092
LITORAL PIONEIRO;2019;PR;Principal;Decrescente;Sul;Ativo;;208.29;-24.21556;-49.77341;208.19;-24.21613;-49.77269;092
LITORAL PIONEIRO;2019;PR;Principal;Decrescente;Sul;Ativo;;208.46;-24.21445;-49.77461;208.291;-24.21556;-49.77341;092
